codigo,tipo_propiedad,tipo_operacion,precio_venta,area,habitaciones,banos,administracion,parqueaderos,sector,estrato,antiguedad,latitud,longitud,estado,precio_arriendo,jacuzzi,chimenea,permite_mascotas,gimnasio,ascensor,conjunto_cerrado,piscina,salon_comunal,terraza,vigilancia,coords_modified,localidad,barrio,estacion_tm_cercana,distancia_estacion_tm_m,is_cerca_estacion_tm,parque_cercano,distancia_parque_m,is_cerca_parque,precio_metro_cuadrado_venta,precio_metro_cuadrado_arriendo,ratio_parqueaderos_habitaciones,ratio_habitaciones_banos,ratio_precio_venta_administracion,ratio_precio_arriendo_administracion,ratio_habitaciones_area,distance_to_nearest_juan_valdez,count_near_juan_valdez
2029193,APARTAMENTO,VENTA,20.09,90.0,3.0,2.0,615500.0,2.0,USAQUEN,4,ENTRE 5 Y 10 ANOS,4.71,-74.03,,,0,0,0,0,0,1,0,0,0,0,False,USAQUEN,SAN,Prado,3174.27,0,PARQUE METROPOLITANO EL COUNTRY,1440.95,0,0.22,,0.67,1.5,0.0,,0.03,935.62,0.0
3450812,APARTAMENTO,VENTA,19.45,66.0,3.0,2.0,208000.0,1.0,CASTILLA,3,ENTRE 0 Y 5 ANOS,4.65,-74.14,,,0,0,0,0,0,1,0,0,0,0,False,KENNEDY,BOSCONIA,Transversal 86,1921.81,0,PARQUE VECINAL VILLA ALSACIA,960.06,0,0.29,,0.33,1.5,0.0,,0.05,1704.0,0.0
2561459,APARTAMENTO,VENTA,19.59,68.0,3.0,2.0,175000.0,1.0,CASTILLA,4,ENTRE 5 Y 10 ANOS,4.65,-74.14,,,0,0,0,1,0,1,0,0,1,0,False,KENNEDY,BOSCONIA,Transversal 86,1871.8,0,PARQUE VECINAL VILLA ALSACIA,1067.31,0,0.29,,0.33,1.5,0.0,,0.04,1821.66,0.0
2383116,APARTAMENTO,VENTA,19.77,69.0,2.0,3.0,385000.0,1.0,LA ALHAMBRA,5,ENTRE 10 Y 20 ANOS,4.71,-74.06,,,0,0,0,0,0,0,0,0,0,0,False,SUBA,EL BATAN,Calle 127,274.12,1,PARQUE ZONAL ATABANZA,477.34,1,0.29,,0.5,0.67,0.0,,0.03,431.99,3.0
3149085,APARTAMENTO,VENTA,19.99,70.0,2.0,2.0,3921395.93,1.0,CHICO LAGO,6,MAS DE 20 ANOS,4.67,-74.05,,,0,0,0,0,0,0,0,0,0,0,False,CHAPINERO,S.C. CHICO NORTE,Virrey,1204.73,0,PARQUE VECINAL URBANIZACIÓN LA CABRERA,506.7,0,0.29,,0.5,1.0,0.0,,0.03,282.79,3.0
3818178,APARTAMENTO,VENTA,19.78,72.0,3.0,2.0,259000.0,2.0,BRITALIA,3,ENTRE 10 Y 20 ANOS,4.75,-74.06,,,0,0,0,0,0,1,0,0,0,0,False,SUBA,VILLA JULIA,Portal Norte,1634.42,0,PARQUE ZONAL SAN JOSÉ DE BAVARIA,336.38,1,0.27,,0.67,1.5,0.0,,0.04,1977.55,0.0
3154245,CASA CON CONJUNTO CERRADO,VENTA,19.74,97.0,3.0,2.0,312000.0,1.0,NIZA,3,ENTRE 10 Y 20 ANOS,4.72,-74.09,,,0,0,0,1,0,1,0,0,0,0,False,SUBA,BOSQUES DE SAN JORGE,Suba - AV. Boyacá,1606.93,0,PARQUE METROPOLITANO CEFE COMETAS,702.59,0,0.2,,0.33,1.5,0.0,,0.03,1880.79,0.0
3015272,APARTAMENTO,VENTA,19.01,45.0,2.0,1.0,118000.0,0.0,CALANDAIMA,3,ENTRE 0 Y 5 ANOS,4.65,-74.16,,,0,0,0,0,0,1,0,0,0,0,False,KENNEDY,S.C. TINTALA,Biblioteca Tintal,1814.94,0,PARQUE ZONAL SAN IGNACIO,555.85,0,0.42,,0.0,2.0,0.0,,0.04,2913.17,0.0
2095437,APARTAMENTO,VENTA,19.25,59.0,3.0,2.0,212000.0,1.0,SUBA,3,MAS DE 20 ANOS,4.75,-74.08,,,0,0,0,0,0,1,0,0,0,0,False,SUBA,EL PINAR DE SUBA,La Campiña,1098.34,0,PARQUE ZONAL CAMPO VERDE,732.35,0,0.33,,0.33,1.5,0.0,,0.05,1252.91,0.0
3114019,APARTAMENTO,VENTA,19.03,46.0,2.0,1.0,106000.0,0.0,ZONA FRANCA,3,ENTRE 0 Y 5 ANOS,4.68,-74.16,,,0,0,0,0,0,1,0,0,0,0,False,FONTIBON,EL CHARCO,Portal El Dorado,3955.44,0,PARQUE ZONAL LA CONCORDIA,825.77,0,0.41,,0.0,2.0,0.0,,0.04,2238.95,0.0
2318668,APARTAMENTO,VENTA,20.1,105.0,3.0,2.0,405700.0,1.0,LA URIBE,4,ENTRE 5 Y 10 ANOS,4.75,-74.02,,,0,0,0,1,0,1,0,0,1,0,False,USAQUEN,SANTA TERESA,Toberin - Foundever,2486.28,0,PARQUE ZONAL SERVITA,450.12,1,0.19,,0.33,1.5,0.0,,0.03,1291.47,0.0
2507002,CASA CON CONJUNTO CERRADO,VENTA,19.21,71.0,4.0,2.0,45000.0,0.0,ENGATIVA,2,ENTRE 10 Y 20 ANOS,4.71,-74.13,,,0,0,0,0,0,1,0,0,0,0,False,ENGATIVA,BOLIVIA - URB. SAN VICENTE (LOTE),Portal 80,2183.56,0,PARQUE ZONAL VILLAS DE GRANADA,1256.69,0,0.27,,0.0,2.0,0.0,,0.06,1626.48,0.0
2984525,APARTAMENTO,VENTA,19.69,59.0,1.0,2.0,464000.0,2.0,LOS CEDROS,4,ENTRE 5 Y 10 ANOS,4.73,-74.05,,,0,0,0,0,0,1,0,0,0,0,False,USAQUEN,LOS CEDRITOS,Calle 142,425.03,1,PARQUE VECINAL PRADO PINZÓN,758.38,0,0.33,,2.0,0.5,0.0,,0.02,514.22,0.0
1251000,APARTAMENTO,VENTA,20.0,96.0,3.0,2.0,400000.0,1.0,LOS CEDROS,4,MAS DE 20 ANOS,4.73,-74.04,,,0,0,0,1,0,1,0,0,0,0,False,USAQUEN,PARQUES DE LORENA,Mazurén,1252.46,0,PARQUE ZONAL LA VIDA,665.88,0,0.21,,0.33,1.5,0.0,,0.03,669.32,0.0
3482931,APARTAMENTO,VENTA,20.91,207.0,4.0,3.0,1433000.0,2.0,SANTA BARBARA,5,MAS DE 20 ANOS,4.7,-74.04,,,0,0,0,0,0,1,0,0,0,0,False,USAQUEN,SANTA BARBARA OCCIDENTAL,Pepe Sierra,1197.84,0,PARQUE METROPOLITANO EL COUNTRY,945.89,0,0.1,,0.5,1.33,0.0,,0.02,363.05,1.0
3360190,APARTAMENTO,VENTA,19.78,85.0,3.0,2.0,366000.0,1.0,SUBA,3,ENTRE 5 Y 10 ANOS,4.74,-74.08,,,0,0,0,1,0,1,0,0,1,0,False,SUBA,S.C. SUBA URBANO,Suba - TV. 91,738.42,0,PARQUE ZONAL BELLAVISTA DINDALITO,641.26,0,0.23,,0.33,1.5,0.0,,0.04,1373.83,0.0
3400814,APARTAMENTO,VENTA,19.86,100.0,3.0,3.0,592000.0,1.0,LOS CEDROS,5,MAS DE 20 ANOS,4.72,-74.04,,,0,0,0,0,0,0,0,0,0,0,False,USAQUEN,EL CONTADOR,Alcalá,937.03,0,PARQUE VECINAL NUEVA URBANIZACIÓN EL CEDRITO,1198.31,0,0.2,,0.33,1.0,0.0,,0.03,431.39,1.0
2901215,APARTAMENTO,VENTA,19.01,40.0,2.0,1.0,90000.0,0.0,ARBORIZADORA,3,ENTRE 0 Y 5 ANOS,4.59,-74.16,,,0,0,0,0,0,1,0,0,1,0,False,CIUDAD BOLIVAR,RAFAEL ESCAMILLA,CC Paseo Villa del Río - Madelena,322.81,1,PARQUE VECINAL URBANIZACIÓN BALMORAL CESIÓN GUADALUPE,608.39,0,0.48,,0.0,2.0,0.0,,0.05,779.53,0.0
3279170,CASA CON CONJUNTO CERRADO,VENTA,19.4,68.0,3.0,2.0,180000.0,0.0,SANTA CECILIA,3,MAS DE 20 ANOS,4.68,-74.11,,,0,0,0,0,0,1,0,0,0,0,False,ENGATIVA,CIUDADELA INDUSTRIAL EL DORADO,Portal El Dorado,973.06,0,PARQUE VECINAL URBANIZACIÓN LA EUROPA,1768.67,0,0.29,,0.0,1.5,0.0,,0.04,277.42,2.0
3685588,APARTAMENTO,VENTA,19.86,69.0,2.0,2.0,220000.0,1.0,LA ALHAMBRA,5,ENTRE 5 Y 10 ANOS,4.71,-74.06,,,0,0,0,0,0,0,0,0,0,0,False,SUBA,EL BATAN,Calle 127,367.58,1,PARQUE ZONAL ATABANZA,384.88,1,0.29,,0.5,1.0,0.0,,0.03,513.82,0.0
3312576,APARTAMENTO,VENTA,19.87,87.0,3.0,2.0,3921395.93,1.0,EL PRADO,4,ENTRE 5 Y 10 ANOS,4.71,-74.06,,,0,0,0,1,0,1,0,0,0,0,False,SUBA,S.C. PRADO VERANIEGO SUR,Niza - Calle 127,997.43,0,PARQUE ZONAL ATABANZA,831.39,0,0.23,,0.33,1.5,0.0,,0.03,945.36,0.0
3451137,APARTAMENTO,VENTA,19.47,73.0,3.0,2.0,231600.0,0.0,EL PRADO,4,MAS DE 20 ANOS,4.71,-74.06,,,0,0,0,0,0,0,0,0,0,0,False,SUBA,PRADO VERANIEGO SUR - CORDOBA NIZA IX,Prado,917.67,0,PARQUE ZONAL ATABANZA,368.71,1,0.27,,0.0,1.5,0.0,,0.04,1045.6,0.0
3614939,APARTAMENTO,VENTA,19.62,67.0,2.0,2.0,3921395.93,1.0,LA FLORESTA,4,MAS DE 20 ANOS,4.7,-74.08,,,0,0,0,0,0,1,0,0,0,0,False,SUBA,URB. POTOSI II SECTOR,Ferias,897.94,0,PARQUE ZONAL MORATO,596.5,0,0.29,,0.5,1.0,0.0,,0.03,633.44,0.0
3616023,APARTAMENTO,VENTA,19.96,94.0,3.0,3.0,1002600.0,1.0,SANTA BARBARA,6,MAS DE 20 ANOS,4.69,-74.05,,,0,0,0,0,0,1,0,0,0,0,False,USAQUEN,SAN PATRICIO,Pepe Sierra,540.91,0,PARQUE ZONAL CANAL CORDOBA,1675.02,0,0.21,,0.33,1.0,0.0,,0.03,179.09,2.0
3568510,APARTAMENTO,VENTA,19.04,48.0,2.0,1.0,143100.0,0.0,VERBENAL,3,ENTRE 5 Y 10 ANOS,4.77,-74.03,,,0,0,0,0,0,1,0,0,0,0,False,USAQUEN,TIBABITA EL REPOSO,Terminal,1527.59,0,PARQUE VECINAL DESARROLLO VERBENAL I,1114.59,0,0.4,,0.0,2.0,0.0,,0.04,1424.39,0.0
3760740,APARTAMENTO,VENTA,19.52,74.0,2.0,2.0,174908.0,1.0,LOS CEDROS,4,MAS DE 20 ANOS,4.73,-74.03,,,0,0,0,0,0,0,0,0,0,0,False,USAQUEN,CEDRO SALAZAR,Calle 146,2262.35,0,PARQUE ZONAL ALTA BLANCA,620.99,0,0.26,,0.5,1.0,0.0,,0.03,366.64,1.0
2728521,APARTAMENTO,VENTA,19.85,72.0,2.0,2.0,360000.0,1.0,DOCE DE OCTUBRE,4,ENTRE 5 Y 10 ANOS,4.66,-74.08,,,0,0,0,0,0,1,0,0,0,0,False,BARRIOS UNIDOS,SAN MIGUEL_,7 de Agosto,535.91,0,PARQUE METROPOLITANO PARQUE DE LOS NOVIOS,843.95,0,0.28,,0.5,1.0,0.0,,0.03,1433.2,0.0
3607962,APARTAMENTO,VENTA,19.72,75.0,3.0,2.0,325000.0,0.0,CHAPINERO,4,MAS DE 20 ANOS,4.64,-74.06,,,0,0,0,0,0,0,0,0,0,0,False,CHAPINERO,S.C. CHAPINERO CENTRAL,Calle 57,368.19,1,PARQUE ZONAL GUSTAVO URIBE BOTERO,1661.16,0,0.26,,0.0,1.5,0.0,,0.04,933.91,0.0
3495825,APARTAMENTO,VENTA,20.03,105.0,3.0,3.0,597000.0,1.0,LA ALHAMBRA,5,MAS DE 20 ANOS,4.7,-74.06,,,0,0,0,0,0,0,0,0,0,0,False,SUBA,EL BATAN,Calle 127,257.52,1,PARQUE ZONAL ATABANZA,746.54,0,0.19,,0.33,1.0,0.0,,0.03,411.28,3.0
3414919,APARTAMENTO,VENTA,19.9,84.0,3.0,2.0,438000.0,1.0,EL PRADO,3,ENTRE 5 Y 10 ANOS,4.72,-74.05,,,0,0,0,0,0,0,0,0,0,0,False,SUBA,SAN JOSE DEL PRADO,Alcalá,348.44,1,PARQUE VECINAL PRADO PINZÓN,544.03,0,0.24,,0.33,1.5,0.0,,0.04,863.47,0.0
1520118,APARTAMENTO,VENTA,20.05,80.0,2.0,3.0,626300.0,2.0,LOS CEDROS,5,ENTRE 10 Y 20 ANOS,4.71,-74.04,,,0,0,0,1,0,1,0,0,1,0,False,USAQUEN,LISBOA_,Prado,1659.69,0,PARQUE VECINAL NUEVA URBANIZACIÓN EL CEDRITO,1076.95,0,0.25,,1.0,0.67,0.0,,0.02,424.07,1.0
3750948,APARTAMENTO,VENTA,19.49,59.0,3.0,2.0,307000.0,1.0,LA URIBE,4,ENTRE 10 Y 20 ANOS,4.76,-74.02,,,0,0,0,0,0,1,0,0,0,0,False,USAQUEN,S.C. HORIZONTES NORTE,Calle 187,2429.88,0,PARQUE ZONAL SERVITA,1515.4,0,0.33,,0.33,1.5,0.0,,0.05,1599.94,0.0
3438088,APARTAMENTO,VENTA,19.21,56.0,3.0,2.0,179400.0,0.0,FONTIBON,3,ENTRE 5 Y 10 ANOS,4.67,-74.14,,,0,0,0,0,0,0,0,0,0,0,False,FONTIBON,VILLEMAR,Portal El Dorado,2282.06,0,PARQUE VECINAL VILLA HELENA VILLEMAR,32.73,1,0.34,,0.0,1.5,0.0,,0.05,1269.75,0.0
3312754,APARTAMENTO,VENTA,19.07,62.0,3.0,2.0,145600.0,0.0,ISMAEL PERDOMO,3,ENTRE 5 Y 10 ANOS,4.59,-74.16,,,0,0,0,1,0,1,0,0,0,0,False,CIUDAD BOLIVAR,EL ENSUENO,Perdomo,1123.89,0,PARQUE ZONAL EL TALLER EL ENSUEÑO,163.76,1,0.31,,0.0,1.5,0.0,,0.05,1673.18,0.0
2307507,APARTAMENTO,VENTA,19.94,93.0,3.0,2.0,479000.0,2.0,LA ALHAMBRA,5,MAS DE 20 ANOS,4.7,-74.07,,,0,0,0,0,0,1,0,0,0,0,False,SUBA,PUENTE LARGO III SECTOR,Suba - Calle 116,376.65,1,PARQUE ZONAL CANAL CORDOBA,570.39,0,0.21,,0.67,1.5,0.0,,0.03,680.84,0.0
2628295,APARTAMENTO,VENTA,19.52,70.0,3.0,2.0,3921395.93,1.0,LA ALHAMBRA,5,MAS DE 20 ANOS,4.7,-74.06,,,0,0,0,0,0,0,0,0,0,0,False,SUBA,EL BATAN,Calle 127,244.11,1,PARQUE ZONAL ATABANZA,591.09,0,0.28,,0.33,1.5,0.0,,0.04,414.52,3.0
2250252,APARTAMENTO,VENTA,19.94,105.0,3.0,2.0,510000.0,1.0,LA ALHAMBRA,5,MAS DE 20 ANOS,4.7,-74.06,,,0,0,0,0,0,1,0,0,0,0,False,SUBA,S.C. PASADENA,Puentelargo,603.62,0,PARQUE ZONAL CANAL CORDOBA,793.14,0,0.19,,0.33,1.5,0.0,,0.03,824.02,0.0
3162854,APARTAMENTO,VENTA,19.38,65.0,3.0,2.0,190000.0,2.0,EL RINCON,3,ENTRE 10 Y 20 ANOS,4.74,-74.09,,,0,0,0,0,0,0,0,0,0,0,False,SUBA,ALMENDROS DE SUBA,Suba - TV. 91,86.96,1,PARQUE ZONAL BELLAVISTA DINDALITO,189.13,1,0.3,,0.67,1.5,0.0,,0.05,1487.3,0.0
2925278,APARTAMENTO,VENTA,19.69,77.0,2.0,2.0,623000.0,1.0,USAQUEN,4,MAS DE 20 ANOS,4.71,-74.03,,,0,0,0,0,0,1,0,0,0,0,False,USAQUEN,SAN,Calle 127,3039.76,0,PARQUE METROPOLITANO EL COUNTRY,1299.38,0,0.26,,0.5,1.0,0.0,,0.03,828.65,0.0
2397091,CASA,VENTA,19.58,45.0,3.0,2.0,3921395.93,0.0,GARCES NAVAS,3,MAS DE 20 ANOS,4.72,-74.12,,,0,0,0,0,0,0,0,0,0,0,False,ENGATIVA,VILLAS DE GRANADA,Portal 80,1430.14,0,PARQUE ZONAL VILLAS DE GRANADA,271.66,1,0.44,,0.0,1.5,0.0,,0.07,1219.48,0.0
3105517,APARTAMENTO,VENTA,19.23,70.0,3.0,2.0,218000.0,0.0,SUBA,3,MAS DE 20 ANOS,4.75,-74.08,,,0,0,0,0,0,1,0,0,0,0,False,SUBA,URB. OVIEDO,Portal Suba,1683.06,0,PARQUE ZONAL CAMPO VERDE,246.61,1,0.27,,0.0,1.5,0.0,,0.04,1657.63,0.0
3097207,APARTAMENTO,VENTA,19.21,61.0,3.0,2.0,218000.0,0.0,GARCES NAVAS,3,MAS DE 20 ANOS,4.71,-74.12,,,0,0,0,0,0,0,0,0,0,0,False,ENGATIVA,EL_MORTINO,Portal 80,1511.3,0,PARQUE ZONAL VILLAS DE GRANADA,362.09,1,0.31,,0.0,1.5,0.0,,0.05,1308.35,0.0
3043956,APARTAMENTO,VENTA,19.3,62.0,3.0,2.0,50000.0,1.0,AMERICAS,3,ENTRE 10 Y 20 ANOS,4.61,-74.13,,,0,0,0,0,0,1,0,0,0,0,False,KENNEDY,SANTA ROSA DEL CARVAJAL,Alquería,1951.84,0,PARQUE VECINAL CARVAJAL,545.89,0,0.31,,0.33,1.5,0.0,,0.05,928.19,0.0
2889058,APARTAMENTO,VENTA,19.01,50.0,2.0,1.0,84600.0,0.0,EL RINCON,3,MAS DE 20 ANOS,4.73,-74.09,,,0,0,0,0,0,1,0,0,0,0,False,SUBA,URB. LA PALMA I,21 Ángeles,1115.53,0,PARQUE ZONAL BELLAVISTA DINDALITO,1309.37,0,0.38,,0.0,2.0,0.0,,0.04,2396.67,0.0
3302164,APARTAMENTO,VENTA,20.09,95.0,4.0,3.0,561000.0,2.0,NIZA,5,MAS DE 20 ANOS,4.7,-74.07,,,0,0,0,0,0,1,0,0,0,0,False,SUBA,LAGOS DE CORDOBA,Humedal Córdoba,477.21,1,PARQUE ZONAL CANAL CORDOBA,397.25,1,0.21,,0.5,1.33,0.0,,0.04,883.58,0.0
3023009,APARTAMENTO,VENTA,20.0,114.0,3.0,3.0,40000.0,2.0,LOS CEDROS,5,MAS DE 20 ANOS,4.72,-74.04,,,0,0,0,0,0,0,0,0,0,0,False,USAQUEN,NUEVO COUNTRY,Alcalá,1090.23,0,PARQUE VECINAL NUEVA URBANIZACIÓN EL CEDRITO,1242.72,0,0.18,,0.67,1.0,0.0,,0.03,617.1,0.0
2769318,CASA CON CONJUNTO CERRADO,VENTA,19.01,62.0,3.0,1.0,61300.0,0.0,TINTAL NORTE,2,ENTRE 10 Y 20 ANOS,4.66,-74.16,,,0,0,0,0,0,1,0,0,0,0,False,KENNEDY,S.C. OSORIO II - LA MAGDALENA CIUDAD TINTAL,Biblioteca Tintal,2049.1,0,PARQUE ZONAL SAN IGNACIO,615.88,0,0.31,,0.0,3.0,0.0,,0.05,2895.64,0.0
3084633,APARTAMENTO,VENTA,19.75,31.0,1.0,1.0,364601.0,1.0,CHICO LAGO,6,ENTRE 0 Y 5 ANOS,4.68,-74.06,,,0,0,0,0,0,1,0,0,0,0,False,CHAPINERO,S.C. CHICO NORTE III SECTOR,Calle 100 - Marketmedios,202.66,1,PARQUE VECINAL URBANIZACIÓN NORMANDIA I II II Y IV SECTOR,728.22,0,0.64,,1.0,1.0,0.0,,0.03,348.57,1.0
3002364,APARTAMENTO,VENTA,19.83,76.0,2.0,3.0,374400.0,1.0,LOS CEDROS,5,ENTRE 5 Y 10 ANOS,4.72,-74.04,,,0,0,0,0,0,0,0,0,0,0,False,USAQUEN,EL CONTADOR,Alcalá,1103.24,0,PARQUE VECINAL NUEVA URBANIZACIÓN EL CEDRITO,983.61,0,0.26,,0.5,0.67,0.0,,0.03,453.09,1.0
2101154,APARTAMENTO,VENTA,19.92,84.0,2.0,2.0,629100.0,2.0,LOS CEDROS,5,ENTRE 10 Y 20 ANOS,4.72,-74.05,,,0,0,0,0,0,1,0,0,0,0,False,USAQUEN,LOS CEDROS,Alcalá,167.56,1,PARQUE VECINAL PRADO PINZÓN,734.64,0,0.24,,1.0,1.0,0.0,,0.02,347.91,1.0
3297763,APARTAMENTO,VENTA,19.75,83.0,3.0,2.0,533000.0,1.0,LOS CEDROS,4,ENTRE 10 Y 20 ANOS,4.73,-74.03,,,0,0,0,0,0,1,0,0,0,0,False,USAQUEN,CEDRO SALAZAR,Calle 142,2129.9,0,PARQUE VECINAL NUEVA URBANIZACIÓN EL CEDRITO,334.27,1,0.24,,0.33,1.5,0.0,,0.04,531.76,0.0
2964893,APARTAMENTO,VENTA,19.38,66.0,4.0,2.0,63000.0,2.0,GARCES NAVAS,3,MAS DE 20 ANOS,4.72,-74.12,,,0,0,0,0,0,1,0,0,0,0,False,ENGATIVA,PORTAL DE GRANADA,Portal 80,1776.26,0,PARQUE ZONAL VILLAS DE GRANADA,410.84,1,0.29,,0.5,2.0,0.0,,0.06,1564.83,0.0
3327293,APARTAMENTO,VENTA,19.78,58.0,1.0,1.0,518300.0,1.0,PARDO RUBIO,4,ENTRE 10 Y 20 ANOS,4.63,-74.06,,,0,0,0,0,0,0,0,0,0,0,False,CHAPINERO,S.C. PARDO RUBIO,Calle 45 - American School Way,668.67,0,PARQUE METROPOLITANO PARQUE NACIONAL (PM2A) ENRIQUE OLAYA HERRERA (SECTOR HISTORICO),1010.27,0,0.34,,1.0,1.0,0.0,,0.02,456.47,1.0
3175334,APARTAMENTO,VENTA,19.46,48.0,1.0,1.0,264000.0,1.0,LOS CEDROS,4,ENTRE 5 Y 10 ANOS,4.73,-74.04,,,0,0,0,0,0,1,0,0,0,0,False,USAQUEN,LOS CEDRITOS,Calle 142,889.96,0,PARQUE VECINAL NUEVA URBANIZACIÓN EL CEDRITO,1035.07,0,0.41,,1.0,1.0,0.0,,0.02,767.63,0.0
3619637,APARTAMENTO,VENTA,19.99,63.0,2.0,2.0,683000.0,0.0,SANTA BARBARA,6,ENTRE 10 Y 20 ANOS,4.7,-74.05,,,0,0,0,0,0,0,0,0,0,0,False,USAQUEN,SAN PATRICIO,Pepe Sierra,874.42,0,PARQUE METROPOLITANO EL COUNTRY,1350.36,0,0.32,,0.0,1.0,0.0,,0.03,159.87,3.0
3448405,APARTAMENTO,VENTA,19.92,68.0,2.0,2.0,660400.0,2.0,LA ALHAMBRA,5,ENTRE 5 Y 10 ANOS,4.69,-74.06,,,0,0,0,0,0,0,0,0,0,0,False,SUBA,S.C. PASADENA,Suba - Calle 100,443.77,1,PARQUE ZONAL CANAL RIO NEGRO,1323.72,0,0.29,,1.0,1.0,0.0,,0.03,391.23,1.0
3608583,APARTAMENTO,VENTA,19.78,68.0,3.0,2.0,313300.0,0.0,CASA BLANCA SUBA,4,ENTRE 10 Y 20 ANOS,4.74,-74.07,,,0,0,0,0,0,1,0,0,0,0,False,SUBA,CASABLANCA (HACIENDA),21 Ángeles,1634.22,0,PARQUE ZONAL EL TOMILLAR,695.21,0,0.29,,0.0,1.5,0.0,,0.04,742.69,0.0
3439577,APARTAMENTO,VENTA,19.34,55.0,3.0,2.0,326000.0,1.0,NIZA,3,MAS DE 20 ANOS,4.72,-74.09,,,0,0,0,0,0,1,0,0,0,0,False,SUBA,BOSQUES DE SAN JORGE,Suba - AV. Boyacá,1716.22,0,PARQUE METROPOLITANO CEFE COMETAS,720.6,0,0.35,,0.33,1.5,0.0,,0.05,1939.58,0.0
3629714,APARTAMENTO,VENTA,19.75,67.0,3.0,2.0,227000.0,1.0,BAVARIA,4,ENTRE 10 Y 20 ANOS,4.64,-74.13,,,0,0,0,0,0,1,0,0,0,0,False,KENNEDY,VILLA ALSACIA CIUDADELA,Marsella,1536.5,0,PARQUE VECINAL VILLA ALSACIA,1057.4,0,0.29,,0.33,1.5,0.0,,0.04,356.64,1.0
2803089,APARTAMENTO,VENTA,19.85,86.0,3.0,2.0,388000.0,1.0,EL PRADO,3,ENTRE 10 Y 20 ANOS,4.73,-74.05,,,0,0,0,0,0,1,0,0,0,0,False,SUBA,PRADO PINZON,Calle 142,262.78,1,PARQUE VECINAL PRADO PINZÓN,226.6,1,0.23,,0.33,1.5,0.0,,0.03,780.89,0.0
3506308,APARTAMENTO,VENTA,19.34,35.0,1.0,1.0,143000.0,0.0,LA URIBE,3,ENTRE 0 Y 5 ANOS,4.75,-74.03,,,0,0,0,0,0,1,0,0,0,0,False,USAQUEN,LA GRANJA NORTE,Portal Norte,2156.89,0,PARQUE ZONAL SERVITA,876.63,0,0.55,,0.0,1.0,0.0,,0.03,1009.8,0.0
2918577,APARTAMENTO,VENTA,19.55,63.0,2.0,2.0,201000.0,1.0,BRITALIA,3,ENTRE 10 Y 20 ANOS,4.75,-74.06,,,0,0,0,0,0,1,0,0,0,0,False,SUBA,VILLA JULIA,Portal Norte,1634.42,0,PARQUE ZONAL SAN JOSÉ DE BAVARIA,336.38,1,0.31,,0.5,1.0,0.0,,0.03,1977.55,0.0
3369612,APARTAMENTO,VENTA,19.19,40.0,1.0,1.0,331527.0,0.0,GALERIAS,3,ENTRE 0 Y 5 ANOS,4.65,-74.07,,,0,0,0,0,0,1,0,0,0,0,False,TEUSAQUILLO,CHAPINERO OCCIDENTAL,Calle 57,281.38,1,PARQUE ESCENARIO DEPORTIVO EL CAMPINCITO - CEAD,1217.58,0,0.48,,0.0,1.0,0.0,,0.02,877.4,0.0
2535938,APARTAMENTO,VENTA,20.09,116.0,4.0,3.0,675000.0,1.0,CHICO LAGO,6,MAS DE 20 ANOS,4.68,-74.05,,,0,0,0,0,0,1,0,0,0,0,False,CHAPINERO,CHICO RESERVADO II SECTOR,Calle 100 - Marketmedios,1471.48,0,PARQUE ZONAL CANAL EL VIRREY EL CHICO,1124.43,0,0.17,,0.25,1.33,0.0,,0.03,312.06,2.0
3469543,APARTAMENTO,VENTA,19.41,66.0,3.0,2.0,463.0,1.0,LOS CEDROS,4,MAS DE 20 ANOS,4.73,-74.04,,,0,0,0,0,0,1,0,0,0,0,False,USAQUEN,LOS CEDRITOS,Calle 146,935.32,0,PARQUE VECINAL NUEVA URBANIZACIÓN EL CEDRITO,1100.02,0,0.29,,0.33,1.5,0.04,,0.05,1002.36,0.0
2368462,APARTAMENTO,VENTA,19.38,71.0,3.0,2.0,228200.0,1.0,BRITALIA,3,ENTRE 10 Y 20 ANOS,4.75,-74.05,,,0,0,0,0,0,1,0,0,1,0,False,SUBA,S.C. GRANADA NORTE,Toberin - Foundever,420.96,1,PARQUE VECINAL DESARROLLO CANTALEJO URBANIZACIÓN CANTALEJO MANZANA B,1153.26,0,0.27,,0.33,1.5,0.0,,0.04,1469.31,0.0
2134206,APARTAMENTO,VENTA,19.68,68.0,3.0,2.0,245000.0,1.0,SUBA,4,MAS DE 20 ANOS,4.75,-74.06,,,0,0,0,0,0,1,0,0,0,0,False,SUBA,PORTALES DEL NORTE URB. SAN PEDRO,Portal Norte,1927.94,0,PARQUE ZONAL SAN JOSÉ DE BAVARIA,218.54,1,0.29,,0.33,1.5,0.0,,0.04,2254.36,0.0
3418826,CASA,VENTA,19.67,74.0,3.0,3.0,358000.0,2.0,CASA BLANCA SUBA,3,ENTRE 10 Y 20 ANOS,4.75,-74.07,,,0,0,0,0,0,1,0,0,0,0,False,SUBA,S.C. PORTALES DEL NORTE,21 Ángeles,2179.44,0,PARQUE ZONAL SAN JOSÉ DE BAVARIA,734.52,0,0.27,,0.67,1.0,0.0,,0.04,1867.48,0.0
